idx,clean_pred,true_label,new_pred,outcome,best_upper_margin,elapsed_s,pixels_changed,total_bit_flips,avg_hamming_per_pixel,patch_rows,patch_cols,note
7559,5,5,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.601,1,4,4.000000,10-11,10-11,witness_found_greedy_byte
7560,4,4,,No counterexample,-0.062500,1.132,0,0,0.000000,20-20,14-15,no_counterexample_within_budgets
7561,1,1,,No counterexample,4.625000,77.451,0,0,0.000000,13-13,23-24,no_counterexample_within_budgets
7562,9,9,,No counterexample,2.000000,52.765,0,0,0.000000,9-10,14-14,no_counterexample_within_budgets
7563,1,1,,No counterexample,6.125000,237.143,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
7564,2,2,,No counterexample,-2.000000,1.071,0,0,0.000000,6-6,23-24,no_counterexample_within_budgets
7565,7,7,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.564,1,3,3.000000,13-14,13-13,witness_found_greedy_byte
7566,0,0,,No counterexample,-1.000000,0.572,0,0,0.000000,12-12,5-6,no_counterexample_within_budgets
7567,1,1,,No counterexample,-0.750000,1.004,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
7568,3,3,,No counterexample,10.875000,261.689,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
7569,8,8,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.577,1,3,3.000000,12-13,12-13,witness_found_greedy_byte
7570,2,2,,No counterexample,16.500000,321.000,0,0,0.000000,3-3,19-20,no_counterexample_within_budgets
7571,9,9,,No counterexample,1.234375,57.156,0,0,0.000000,12-12,21-22,no_counterexample_within_budgets
7572,2,2,,No counterexample,13.906250,291.435,0,0,0.000000,6-6,24-25,no_counterexample_within_budgets
7573,7,7,,No counterexample,-2.875000,1.056,0,0,0.000000,8-9,8-9,no_counterexample_within_budgets
7574,4,4,6,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.519,1,3,3.000000,3-4,13-13,witness_found_greedy_byte
7575,2,2,,No counterexample,-2.125000,0.714,0,0,0.000000,19-19,11-12,no_counterexample_within_budgets
7576,6,6,,No counterexample,-4.437500,0.637,0,0,0.000000,12-12,5-6,no_counterexample_within_budgets
7577,5,5,,No counterexample,-0.718750,1.069,0,0,0.000000,19-19,11-12,no_counterexample_within_budgets
7578,5,5,,No counterexample,-0.812500,1.045,0,0,0.000000,15-16,15-15,no_counterexample_within_budgets
7579,9,9,4,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.565,1,4,4.000000,7-8,15-15,witness_found_greedy_byte
7580,4,9,9,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.567,1,4,4.000000,25-26,15-15,witness_found_greedy_byte
7581,1,1,,No counterexample,3.875000,6.866,0,0,0.000000,19-19,22-23,no_counterexample_within_budgets
7582,1,1,,No counterexample,23.281250,342.567,0,0,0.000000,12-12,21-22,no_counterexample_within_budgets
7583,5,5,,No counterexample,6.187500,419.650,0,0,0.000000,18-18,3-4,no_counterexample_within_budgets
7584,7,7,,No counterexample,1.625000,75.240,0,0,0.000000,7-8,23-24,no_counterexample_within_budgets
7585,6,6,,No counterexample,-1.250000,1.055,0,0,0.000000,11-11,12-13,no_counterexample_within_budgets
7586,8,8,,No counterexample,-0.109375,1.205,0,0,0.000000,3-4,12-13,no_counterexample_within_budgets
7587,2,2,,No counterexample,7.000000,86.624,0,0,0.000000,26-26,17-18,no_counterexample_within_budgets
7588,9,9,,No counterexample,1.062500,65.483,0,0,0.000000,21-21,6-7,no_counterexample_within_budgets
7589,4,4,,No counterexample,2.500000,4.196,0,0,0.000000,25-25,18-19,no_counterexample_within_budgets
7590,3,3,,No counterexample,11.187500,8.391,0,0,0.000000,0-1,0-1,no_counterexample_within_budgets
7591,1,1,,No counterexample,4.000000,66.066,0,0,0.000000,11-11,14-15,no_counterexample_within_budgets
7592,9,9,,No counterexample,-0.875000,1.163,0,0,0.000000,1-1,18-19,no_counterexample_within_budgets
7593,0,0,,No counterexample,-6.500000,1.093,0,0,0.000000,6-6,14-15,no_counterexample_within_budgets
7594,9,9,,No counterexample,0.531250,20.671,0,0,0.000000,14-14,22-23,no_counterexample_within_budgets
7595,3,3,,No counterexample,6.906250,196.691,0,0,0.000000,18-19,11-12,no_counterexample_within_budgets
7596,6,6,,No counterexample,7.500000,33.229,0,0,0.000000,9-9,8-9,no_counterexample_within_budgets
7597,8,8,,No counterexample,6.421875,361.609,0,0,0.000000,17-18,9-10,no_counterexample_within_budgets
7598,7,7,,No counterexample,6.750000,20.351,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7599,0,0,,No counterexample,25.953125,60.656,0,0,0.000000,16-16,17-18,no_counterexample_within_budgets
7600,1,1,,No counterexample,-2.062500,1.017,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
7601,0,0,,No counterexample,5.000000,33.147,0,0,0.000000,25-25,17-18,no_counterexample_within_budgets
7602,5,5,,No counterexample,-0.765625,1.172,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
7603,8,8,,No counterexample,-0.625000,1.194,0,0,0.000000,12-13,19-20,no_counterexample_within_budgets
7604,2,2,,No counterexample,-2.500000,0.865,0,0,0.000000,12-12,20-21,no_counterexample_within_budgets
7605,7,7,,No counterexample,-0.125000,1.045,0,0,0.000000,6-7,10-11,no_counterexample_within_budgets
7606,7,7,,No counterexample,1.125000,39.274,0,0,0.000000,12-13,13-14,no_counterexample_within_budgets
7607,0,0,,No counterexample,-2.625000,1.071,0,0,0.000000,16-17,13-13,no_counterexample_within_budgets
7608,1,1,,No counterexample,4.125000,268.276,0,0,0.000000,10-10,13-14,no_counterexample_within_budgets
7609,2,2,,No counterexample,3.000000,114.143,0,0,0.000000,18-18,21-22,no_counterexample_within_budgets
7610,3,3,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.361,1,4,4.000000,13-13,5-6,witness_found_greedy_byte
7611,4,4,,No counterexample,-4.500000,0.834,0,0,0.000000,25-25,18-19,no_counterexample_within_budgets
7612,5,5,,No counterexample,2.156250,51.797,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
7613,6,6,,No counterexample,-4.125000,1.085,0,0,0.000000,1-1,19-20,no_counterexample_within_budgets
7614,7,7,,No counterexample,-2.000000,1.154,0,0,0.000000,5-5,9-10,no_counterexample_within_budgets
7615,8,8,,No counterexample,-1.171875,1.070,0,0,0.000000,9-9,14-15,no_counterexample_within_budgets
7616,9,9,,No counterexample,1.750000,17.987,0,0,0.000000,9-9,16-17,no_counterexample_within_budgets
7617,0,0,,No counterexample,2.500000,158.087,0,0,0.000000,14-15,13-14,no_counterexample_within_budgets
7618,1,1,,No counterexample,-4.750000,1.119,0,0,0.000000,20-21,6-7,no_counterexample_within_budgets
7619,2,2,,No counterexample,4.750000,149.698,0,0,0.000000,17-17,9-10,no_counterexample_within_budgets
7620,3,3,,No counterexample,6.437500,390.589,0,0,0.000000,7-8,23-23,no_counterexample_within_budgets
7621,4,4,,No counterexample,-3.500000,1.156,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7622,5,5,,No counterexample,1.171875,86.939,0,0,0.000000,11-11,9-10,no_counterexample_within_budgets
7623,8,8,,No counterexample,8.234375,358.970,0,0,0.000000,20-21,25-25,no_counterexample_within_budgets
7624,9,9,,No counterexample,-2.437500,1.073,0,0,0.000000,12-13,7-7,no_counterexample_within_budgets
7625,0,0,,No counterexample,-2.531250,1.082,0,0,0.000000,14-15,13-14,no_counterexample_within_budgets
7626,1,1,,No counterexample,-4.375000,1.119,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7627,2,2,,No counterexample,0.500000,4.241,0,0,0.000000,24-25,9-9,no_counterexample_within_budgets
7628,3,3,,No counterexample,-1.234375,1.010,0,0,0.000000,13-13,5-6,no_counterexample_within_budgets
7629,4,4,,No counterexample,-3.375000,1.023,0,0,0.000000,7-8,13-13,no_counterexample_within_budgets
7630,5,5,,No counterexample,8.593750,448.553,0,0,0.000000,15-16,13-13,no_counterexample_within_budgets
7631,6,6,,No counterexample,-1.437500,0.907,0,0,0.000000,9-9,23-24,no_counterexample_within_budgets
7632,7,7,,No counterexample,7.375000,138.767,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7633,8,8,,No counterexample,0.515625,29.447,0,0,0.000000,10-11,11-11,no_counterexample_within_budgets
7634,9,9,,No counterexample,4.750000,69.436,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
7635,2,2,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.575,1,4,4.000000,8-9,23-24,witness_found_greedy_byte
7636,1,1,,No counterexample,-3.406250,1.112,0,0,0.000000,19-20,6-6,no_counterexample_within_budgets
7637,2,2,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.582,1,2,2.000000,9-9,24-25,witness_found_greedy_byte
7638,1,1,,No counterexample,-3.375000,0.739,0,0,0.000000,19-19,21-22,no_counterexample_within_budgets
7639,3,3,,No counterexample,11.640625,311.509,0,0,0.000000,10-10,14-15,no_counterexample_within_budgets
7640,9,9,,No counterexample,3.750000,302.710,0,0,0.000000,9-10,16-17,no_counterexample_within_budgets
7641,9,9,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.532,2,4,2.000000,20-20,7-8,witness_found_greedy_byte
7642,8,8,,No counterexample,-1.171875,0.762,0,0,0.000000,7-8,24-24,no_counterexample_within_budgets
7643,5,5,,No counterexample,4.781250,288.506,0,0,0.000000,12-13,12-12,no_counterexample_within_budgets
7644,3,3,,No counterexample,-0.546875,1.157,0,0,0.000000,17-17,10-11,no_counterexample_within_budgets
7645,7,7,,No counterexample,-0.843750,1.156,0,0,0.000000,15-16,6-7,no_counterexample_within_budgets
7646,0,0,,No counterexample,-3.234375,1.107,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
7647,7,7,,No counterexample,-2.125000,1.045,0,0,0.000000,17-18,10-10,no_counterexample_within_budgets
7648,7,7,,No counterexample,6.625000,29.776,0,0,0.000000,13-14,5-6,no_counterexample_within_budgets
7649,5,5,4,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.565,1,4,4.000000,17-17,13-14,witness_found_greedy_byte
7650,7,7,,No counterexample,2.375000,76.875,0,0,0.000000,8-9,24-24,no_counterexample_within_budgets
7651,9,9,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.560,1,4,4.000000,3-3,14-15,witness_found_greedy_byte
7652,9,9,,No counterexample,8.000000,121.956,0,0,0.000000,2-3,11-11,no_counterexample_within_budgets
7653,4,4,,No counterexample,5.500000,273.641,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
7654,7,7,,No counterexample,5.531250,181.990,0,0,0.000000,9-9,23-24,no_counterexample_within_budgets
7655,0,0,,No counterexample,-1.968750,1.078,0,0,0.000000,7-7,23-24,no_counterexample_within_budgets
7656,3,3,,No counterexample,16.156250,159.073,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
7657,4,4,,No counterexample,-4.000000,1.191,0,0,0.000000,16-17,10-11,no_counterexample_within_budgets
7658,1,1,,No counterexample,17.687500,314.160,0,0,0.000000,7-8,4-4,no_counterexample_within_budgets
7659,5,5,,No counterexample,14.562500,341.398,0,0,0.000000,3-4,12-13,no_counterexample_within_budgets
7660,8,8,,No counterexample,-2.859375,0.779,0,0,0.000000,15-15,21-22,no_counterexample_within_budgets
7661,1,1,,No counterexample,4.281250,131.426,0,0,0.000000,6-6,23-24,no_counterexample_within_budgets
7662,4,4,,No counterexample,-1.000000,1.092,0,0,0.000000,6-7,15-16,no_counterexample_within_budgets
7663,8,8,,No counterexample,-2.953125,0.867,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
7664,4,4,,No counterexample,-1.328125,1.170,0,0,0.000000,6-7,15-15,no_counterexample_within_budgets
7665,1,1,,No counterexample,-1.468750,1.137,0,0,0.000000,12-12,6-7,no_counterexample_within_budgets
7666,8,8,,No counterexample,-3.125000,1.181,0,0,0.000000,14-15,14-14,no_counterexample_within_budgets
7667,6,6,,No counterexample,-5.000000,1.262,0,0,0.000000,1-2,13-13,no_counterexample_within_budgets
7668,6,6,,No counterexample,-0.625000,1.059,0,0,0.000000,23-23,11-12,no_counterexample_within_budgets
7669,4,4,,No counterexample,21.000000,320.319,0,0,0.000000,9-9,23-24,no_counterexample_within_budgets
7670,6,6,,No counterexample,-4.937500,1.065,0,0,0.000000,11-11,11-12,no_counterexample_within_budgets
7671,0,0,,No counterexample,6.562500,361.810,0,0,0.000000,17-18,12-12,no_counterexample_within_budgets
7672,8,5,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.601,1,3,3.000000,14-15,22-23,witness_found_greedy_byte
7673,8,5,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.595,1,4,4.000000,23-23,9-10,witness_found_greedy_byte
7674,3,3,,No counterexample,28.687500,35.061,0,0,0.000000,12-12,22-23,no_counterexample_within_budgets
7675,3,3,,No counterexample,8.125000,149.283,0,0,0.000000,12-12,21-22,no_counterexample_within_budgets
7676,5,5,,No counterexample,4.218750,249.571,0,0,0.000000,11-12,10-11,no_counterexample_within_budgets
7677,7,7,,No counterexample,3.562500,137.114,0,0,0.000000,18-18,6-7,no_counterexample_within_budgets
7678,2,2,,No counterexample,16.000000,254.243,0,0,0.000000,6-6,13-14,no_counterexample_within_budgets
7679,5,5,,No counterexample,4.578125,59.848,0,0,0.000000,26-26,16-17,no_counterexample_within_budgets
7680,9,9,,No counterexample,23.343750,271.899,0,0,0.000000,19-20,11-11,no_counterexample_within_budgets
7681,6,6,,No counterexample,-3.312500,1.051,0,0,0.000000,6-7,15-16,no_counterexample_within_budgets
7682,9,9,,No counterexample,22.390625,333.712,0,0,0.000000,10-11,23-23,no_counterexample_within_budgets
7683,2,2,,No counterexample,1.968750,6.061,0,0,0.000000,12-13,4-5,no_counterexample_within_budgets
7684,6,6,,No counterexample,9.500000,13.858,0,0,0.000000,9-9,15-16,no_counterexample_within_budgets
7685,2,2,,No counterexample,-2.875000,1.078,0,0,0.000000,12-13,12-13,no_counterexample_within_budgets
7686,1,1,,No counterexample,-2.687500,0.808,0,0,0.000000,10-10,14-15,no_counterexample_within_budgets
7687,2,2,,No counterexample,-2.375000,1.198,0,0,0.000000,17-18,12-12,no_counterexample_within_budgets
7688,0,0,,No counterexample,-3.671875,0.770,0,0,0.000000,13-14,24-24,no_counterexample_within_budgets
7689,8,8,,No counterexample,4.671875,94.996,0,0,0.000000,18-19,10-10,no_counterexample_within_budgets
7690,3,3,,No counterexample,20.812500,325.061,0,0,0.000000,17-17,10-11,no_counterexample_within_budgets
7691,8,8,3,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.571,1,4,4.000000,24-25,8-9,witness_found_greedy_byte
7692,3,3,5,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.569,1,4,4.000000,13-13,6-7,witness_found_greedy_byte
7693,0,0,,No counterexample,7.312500,144.200,0,0,0.000000,16-16,7-8,no_counterexample_within_budgets
7694,8,8,,No counterexample,4.000000,85.237,0,0,0.000000,14-15,14-15,no_counterexample_within_budgets
7695,7,7,,No counterexample,-2.312500,1.059,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7696,4,4,,No counterexample,-0.125000,1.070,0,0,0.000000,7-8,12-13,no_counterexample_within_budgets
7697,9,9,,No counterexample,24.937500,397.944,0,0,0.000000,19-20,12-12,no_counterexample_within_budgets
7698,5,5,,No counterexample,10.093750,434.318,0,0,0.000000,12-12,21-22,no_counterexample_within_budgets
7699,0,0,,No counterexample,-2.109375,1.185,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
7700,9,9,,No counterexample,4.000000,86.936,0,0,0.000000,19-20,22-23,no_counterexample_within_budgets
7701,7,7,,No counterexample,6.843750,148.817,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7702,0,0,,No counterexample,5.328125,107.607,0,0,0.000000,15-16,14-14,no_counterexample_within_budgets
7703,0,0,,No counterexample,-1.484375,1.037,0,0,0.000000,15-16,13-14,no_counterexample_within_budgets
7704,4,4,,No counterexample,0.406250,4.207,0,0,0.000000,9-10,14-15,no_counterexample_within_budgets
7705,6,6,,No counterexample,-6.375000,0.771,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
7706,0,0,,No counterexample,-2.515625,1.018,0,0,0.000000,11-11,8-9,no_counterexample_within_budgets
7707,9,9,,No counterexample,1.765625,80.922,0,0,0.000000,20-21,7-8,no_counterexample_within_budgets
7708,1,1,,No counterexample,-1.750000,0.989,0,0,0.000000,11-12,21-22,no_counterexample_within_budgets
7709,6,6,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.579,1,2,2.000000,9-9,16-17,witness_found_greedy_byte
7710,2,2,,No counterexample,1.500000,3.743,0,0,0.000000,9-9,24-25,no_counterexample_within_budgets
7711,7,7,,No counterexample,-0.531250,1.129,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
7712,6,6,2,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.578,1,4,4.000000,8-8,13-14,witness_found_greedy_byte
7713,5,8,,No counterexample,5.812500,467.856,0,0,0.000000,18-19,11-12,no_counterexample_within_budgets
7714,3,3,,No counterexample,2.140625,53.665,0,0,0.000000,7-8,23-24,no_counterexample_within_budgets
7715,5,5,,No counterexample,6.625000,306.647,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
7716,2,2,,No counterexample,9.500000,389.393,0,0,0.000000,11-12,14-15,no_counterexample_within_budgets
7717,1,1,,No counterexample,-3.312500,1.031,0,0,0.000000,17-18,8-9,no_counterexample_within_budgets
7718,8,8,,No counterexample,8.125000,414.103,0,0,0.000000,14-14,23-24,no_counterexample_within_budgets
7719,3,3,,No counterexample,20.171875,158.470,0,0,0.000000,12-13,22-22,no_counterexample_within_budgets
7720,5,8,8,Counterexample,-1000000000000000052504760255204420248704468581108159154915854115511802457988908195786371375080447864043704443832883878176942523235360430575644792184786706982848387200926575803737830233794788090059368953234970799945081119038967640880074652742780142494579258788820056842838115669472196386865459400540160.000000,0.566,1,3,3.000000,16-17,14-14,witness_found_greedy_byte
7721,6,6,,No counterexample,-0.500000,1.064,0,0,0.000000,0-1,0-1,no_counterexample_within_budgets
7722,1,1,,No counterexample,-2.500000,1.063,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
7723,0,0,,No counterexample,14.125000,150.369,0,0,0.000000,15-15,13-14,no_counterexample_within_budgets
7724,2,2,,No counterexample,10.375000,205.982,0,0,0.000000,0-0,1-2,no_counterexample_within_budgets
7725,1,1,,No counterexample,17.718750,263.200,0,0,0.000000,9-10,23-24,no_counterexample_within_budgets
7726,4,4,,No counterexample,-1.093750,1.131,0,0,0.000000,10-10,13-14,no_counterexample_within_budgets
7727,0,0,,No counterexample,22.125000,309.113,0,0,0.000000,11-12,5-5,no_counterexample_within_budgets
7728,1,1,,No counterexample,4.500000,271.771,0,0,0.000000,11-12,14-14,no_counterexample_within_budgets
7729,2,2,,No counterexample,17.859375,114.878,0,0,0.000000,6-6,17-18,no_counterexample_within_budgets
7730,3,3,,No counterexample,4.000000,155.309,0,0,0.000000,18-18,9-10,no_counterexample_within_budgets
7731,4,4,,No counterexample,25.000000,116.440,0,0,0.000000,2-2,8-9,no_counterexample_within_budgets
7732,5,5,,No counterexample,-2.812500,1.112,0,0,0.000000,5-5,12-13,no_counterexample_within_budgets
7733,6,6,,No counterexample,7.750000,272.250,0,0,0.000000,8-9,9-10,no_counterexample_within_budgets
7734,7,7,,No counterexample,20.015625,227.057,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
7735,8,8,,No counterexample,-0.484375,1.062,0,0,0.000000,11-11,10-11,no_counterexample_within_budgets
7736,9,9,,No counterexample,23.531250,328.728,0,0,0.000000,12-12,11-12,no_counterexample_within_budgets
7737,0,0,,No counterexample,-7.750000,1.171,0,0,0.000000,0-1,0-0,no_counterexample_within_budgets
7738,1,1,,No counterexample,6.375000,222.002,0,0,0.000000,11-12,14-15,no_counterexample_within_budgets
7739,2,2,,No counterexample,-1.875000,1.065,0,0,0.000000,8-9,23-24,no_counterexample_within_budgets
7740,3,3,,No counterexample,-2.812500,0.997,0,0,0.000000,11-11,21-22,no_counterexample_within_budgets
7741,4,4,,No counterexample,0.750000,13.351,0,0,0.000000,6-7,15-15,no_counterexample_within_budgets
7742,5,5,,No counterexample,18.000000,303.515,0,0,0.000000,16-17,12-13,no_counterexample_within_budgets
7743,6,6,,No counterexample,0.125000,3.744,0,0,0.000000,17-17,9-10,no_counterexample_within_budgets
7744,7,7,,No counterexample,11.375000,143.095,0,0,0.000000,12-13,15-15,no_counterexample_within_budgets
7745,8,8,,No counterexample,-0.890625,1.080,0,0,0.000000,7-7,23-24,no_counterexample_within_budgets
7746,9,9,,No counterexample,3.500000,66.948,0,0,0.000000,20-21,7-7,no_counterexample_within_budgets
7747,0,0,,No counterexample,-5.250000,1.167,0,0,0.000000,7-7,14-15,no_counterexample_within_budgets
7748,1,1,,No counterexample,3.875000,49.936,0,0,0.000000,12-12,14-15,no_counterexample_within_budgets
7749,2,2,,No counterexample,-6.750000,0.987,0,0,0.000000,9-10,15-16,no_counterexample_within_budgets
7750,3,3,,No counterexample,-0.125000,1.091,0,0,0.000000,10-10,13-14,no_counterexample_within_budgets
7751,4,4,,No counterexample,-5.500000,1.169,0,0,0.000000,15-16,4-5,no_counterexample_within_budgets
7752,5,5,,No counterexample,5.000000,50.439,0,0,0.000000,14-15,13-14,no_counterexample_within_budgets
7753,6,6,,No counterexample,-3.953125,1.020,0,0,0.000000,18-18,9-10,no_counterexample_within_budgets
7754,7,7,,No counterexample,-2.500000,0.785,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
7755,8,8,,No counterexample,-2.015625,0.806,0,0,0.000000,16-17,6-6,no_counterexample_within_budgets
7756,9,9,,No counterexample,-2.750000,1.106,0,0,0.000000,12-13,12-13,no_counterexample_within_budgets
7757,7,7,,No counterexample,7.500000,305.499,0,0,0.000000,9-10,23-24,no_counterexample_within_budgets
7758,6,6,,No counterexample,24.000000,72.671,0,0,0.000000,11-11,9-10,no_counterexample_within_budgets
7759,4,4,,No counterexample,-5.000000,1.064,0,0,0.000000,8-8,23-24,no_counterexample_within_budgets
7760,7,7,,No counterexample,-4.000000,0.755,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
7761,6,6,,No counterexample,8.000000,12.921,0,0,0.000000,9-10,16-17,no_counterexample_within_budgets
7762,2,2,,No counterexample,-4.500000,0.807,0,0,0.000000,7-7,23-24,no_counterexample_within_budgets
7763,3,3,,No counterexample,-0.859375,1.162,0,0,0.000000,19-20,12-12,no_counterexample_within_budgets
7764,4,4,,No counterexample,-2.000000,0.763,0,0,0.000000,0-0,0-1,no_counterexample_within_budgets
7765,8,8,,No counterexample,-4.296875,0.874,0,0,0.000000,10-10,11-12,no_counterexample_within_budgets
7766,7,7,,No counterexample,2.500000,4.162,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7767,8,8,,No counterexample,11.296875,45.084,0,0,0.000000,10-11,9-10,no_counterexample_within_budgets
7768,6,6,,No counterexample,1.250000,4.228,0,0,0.000000,11-11,12-13,no_counterexample_within_budgets
7769,9,9,,No counterexample,-0.562500,1.167,0,0,0.000000,3-3,14-15,no_counterexample_within_budgets
7770,8,8,,No counterexample,-2.046875,1.219,0,0,0.000000,18-18,9-10,no_counterexample_within_budgets
7771,3,3,,No counterexample,10.500000,208.354,0,0,0.000000,11-12,14-15,no_counterexample_within_budgets
7772,2,2,,No counterexample,32.500000,36.862,0,0,0.000000,9-10,24-24,no_counterexample_within_budgets
7773,2,2,,No counterexample,-8.375000,0.573,0,0,0.000000,17-18,10-10,no_counterexample_within_budgets
7774,8,8,,No counterexample,2.859375,17.910,0,0,0.000000,12-13,14-15,no_counterexample_within_budgets
7775,4,4,,No counterexample,-5.968750,1.156,0,0,0.000000,14-14,22-23,no_counterexample_within_budgets
7776,8,8,,No counterexample,-0.609375,0.982,0,0,0.000000,17-18,11-11,no_counterexample_within_budgets
7777,5,5,,No counterexample,5.484375,471.251,0,0,0.000000,10-10,12-13,no_counterexample_within_budgets
7778,6,6,,No counterexample,19.250000,72.990,0,0,0.000000,0-1,1-1,no_counterexample_within_budgets
7779,8,5,5,Counterexample,4.625000,1.361,2,3,1.500000,17-18,13-13,witness_found_bab
7780,0,0,,No counterexample,-7.375000,1.186,0,0,0.000000,9-10,18-19,no_counterexample_within_budgets
7781,2,2,,No counterexample,-8.625000,0.779,0,0,0.000000,18-18,10-11,no_counterexample_within_budgets
7782,0,0,,No counterexample,-7.234375,1.177,0,0,0.000000,8-9,23-24,no_counterexample_within_budgets
